APP_TYPE,UNITS,CO_DATE,ADDRESS,APPLICATION_TYPE_DESCRIPTION,APP_YEAR,APP_NUM,LAT,LON,X,Y
B000,0,08/30/2002,107 KYLE ST,MOBILE HOME,1,3788,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,09/06/2001,114 WEBB ST,MOBILE HOME,1,3315,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,09/08/2006,6816 GREEN HOPE SCHOOL RD,MOBILE HOME,6,2171,35.804519314,-78.8760866,2036742.3393,747764.49026
B000,0,09/12/2001,2500 CARPENTER UPCHURCH RD,MOBILE HOME,1,2864,35.80477545,-78.86667435,2039533.0994,747861.33879
B000,0,09/12/2001,2500 CARPENTER UPCHURCH RD,MOBILE HOME,1,2865,35.80477545,-78.86667435,2039533.0994,747861.33879
B000,0,09/25/2008,107 WEBB ST,MOBILE HOME,6,7135,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,10/04/2002,210 YORK ST,MOBILE HOME,2,3440,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,10/10/2003,6805 REBECCA CIR,MOBILE HOME,3,3106,35.743575559,-78.75293455,2073314.0782,725649.69168
B000,0,10/17/2001,108 MACON DR,MOBILE HOME,1,3789,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,10/19/2001,10401 PENNY RD,MOBILE HOME,1,2715,35.713825834,-78.78305594,2064399.5512,714800.29364
B000,0,10/23/2007,206 POPLAR ST,MOBILE HOME,7,7604,35.78876357,-78.76502963,2069686.0639,742089.00865
B000,0,10/24/2001,118 JERRY DR,MOBILE HOME,1,3787,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,10/30/2001,501 REED ST,MOBILE HOME,1,3794,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,11/15/2006,108 HOLT ST,MOBILE HOME,6,3924,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,11/30/2006,103 RUTH ST,MOBILE HOME,6,3923,35.787510652,-78.76220491,2070524.8929,741634.94913
B000,0,12/03/2004,102 DUKE ST,MOBILE HOME,4,4783,35.787510652,-78.76220491,2070524.8929,741634.94913
B101,0,01/02/2001,202 LOCH RYAN WAY,BLDG- NEW SNGL FAM DETACHED,0,3004,35.820210205,-78.79233555,2061563.9101,753517.3982
B101,0,01/02/2004,214 SYLVIA LN,BLDG- NEW SNGL FAM DETACHED,3,3135,35.773658953,-78.77744059,2066017.6304,736582.55268
B101,0,01/02/2007,2720 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,6,1314,35.825019676,-78.89206989,2031994.9239,755221.04004
B101,0,01/02/2008,600 ALBION PL,BLDG- NEW SNGL FAM DETACHED,7,4647,35.82190194,-78.92029702,2023628.1554,754078.27982
B101,0,01/02/2008,721 HEWESPOINT CT,BLDG- NEW SNGL FAM DETACHED,7,6926,35.835484388,-78.84875446,2044829.5856,759046.95085
B101,0,01/02/2008,313 DOWN EAST PL,BLDG- NEW SNGL FAM DETACHED,7,6119,35.827823603,-78.84334566,2046437.1663,756260.91509
B101,0,01/02/2008,523 FRONT RIDGE DR,BLDG- NEW SNGL FAM DETACHED,7,5546,35.830252986,-78.84516407,2045896.7568,757144.3627
B101,0,01/02/2009,902 DELARONDE LN,BLDG- NEW SNGL FAM DETACHED,8,4290,35.836595058,-78.86558848,2039839.3927,759444.05609
B101,0,01/03/2001,104 CARSWELL LN,BLDG- NEW SNGL FAM DETACHED,99,4832,35.784615004,-78.8752003,2037014.2501,740519.74744
B101,0,01/03/2001,321 BURGWIN WRIGHT WAY,BLDG- NEW SNGL FAM DETACHED,99,5118,35.769725363,-78.85407809,2043286.8331,735108.56522
B101,0,01/03/2001,100 TIMBER HITCH RD,BLDG- NEW SNGL FAM DETACHED,0,1061,35.79647426,-78.84277799,2046623.5145,744850.11051
B101,0,01/03/2002,106 ORANGEWOOD CT,BLDG- NEW SNGL FAM DETACHED,1,1961,35.819910269,-78.90319723,2028698.1368,753357.82121
B101,0,01/03/2002,105 PALMWOOD CT,BLDG- NEW SNGL FAM DETACHED,1,1318,35.819518035,-78.90322072,2028691.3128,753215.0418
B101,0,01/03/2003,413 SELWOOD PL,BLDG- NEW SNGL FAM DETACHED,2,1442,35.820495185,-78.90803662,2027263.2562,753569.36571
B101,0,01/03/2005,308 ROYAL TOWER WAY,BLDG- NEW SNGL FAM DETACHED,4,3393,35.765918635,-78.83793419,2048078.0797,733730.37645
B101,0,01/03/2005,306 APRIL BLOOM LN,BLDG- NEW SNGL FAM DETACHED,4,3039,35.8189981,-78.86455979,2040153.035,753039.19216
B101,0,01/03/2006,415 HOWARD GROVE PKY,BLDG- NEW SNGL FAM DETACHED,5,4666,35.821217817,-78.90918142,2026923.6302,753832.09032
B101,0,01/04/2001,103 PANORAMIC CT,BLDG- NEW SNGL FAM DETACHED,0,44,35.792010796,-78.88534003,2034003.8092,743208.14728
B101,0,01/04/2006,241 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,4144,35.82378832,-78.90815328,2027227.5613,754768.03036
B101,0,01/04/2006,915 RAVENDALE PL,BLDG- NEW SNGL FAM DETACHED,5,3630,35.788248206,-78.81634914,2054466.4085,741869.32783
B101,0,01/04/2007,301 MINTON VALLEY LN,BLDG- NEW SNGL FAM DETACHED,5,605,35.825076989,-78.85982257,2041554.3204,755253.84781
B101,0,01/04/2007,313 MILLSFIELD DR,BLDG- NEW SNGL FAM DETACHED,6,5130,35.803861759,-78.88269345,2034783.5843,747522.76262
B101,0,01/04/2008,233 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,7,5414,35.830322749,-78.92198256,2023126.0653,757143.05039
B101,0,01/04/2008,1401 CARPENTER TOWN LN,BLDG- NEW SNGL FAM DETACHED,7,4131,35.822116542,-78.86707691,2039405.2803,754173.29112
B101,0,01/04/2008,3035 WESTON GREEN LP,BLDG- NEW SNGL FAM DETACHED,7,4689,35.812863929,-78.80761163,2057040.3749,750834.24761
B101,0,01/04/2008,109 LINTON BANKS PL,BLDG- NEW SNGL FAM DETACHED,7,5126,35.826913884,-78.78817112,2062793.2828,755960.13346
B101,0,01/04/2008,324 EUPHORIA CIR,BLDG- NEW SNGL FAM DETACHED,7,5544,35.77680515,-78.88317511,2034652.3532,737674.13277
B101,0,01/04/2008,511 FRONT RIDGE DR,BLDG- NEW SNGL FAM DETACHED,7,6356,35.829650296,-78.84468266,2046039.7986,756925.2068
B101,0,01/04/2008,608 PIPER STREAM CIR,BLDG- NEW SNGL FAM DETACHED,7,6930,35.828896829,-78.84245993,2046699.1036,756651.9837
B101,0,01/04/2008,953 VANDALIA DR,BLDG- NEW SNGL FAM DETACHED,7,6687,35.823336725,-78.89452369,2031268.1662,754607.66598
B101,0,01/04/2008,3033 WESTON GREEN LP,BLDG- NEW SNGL FAM DETACHED,7,4690,35.81290924,-78.80753804,2057062.1592,750850.78272
B101,0,01/05/2001,400 SHERWOOD FOREST PL,BLDG- NEW SNGL FAM DETACHED,0,3550,35.770472365,-78.84932193,2044697.3047,735382.57571
B101,0,01/05/2001,203 PRESTON ARBOR LN,BLDG- NEW SNGL FAM DETACHED,0,46,35.805658502,-78.84741257,2045244.0134,748190.99126
B101,0,01/05/2001,100 LAUREL WREATH LN,BLDG- NEW SNGL FAM DETACHED,99,4914,35.819331924,-78.85635235,2042586.0592,753164.12414
B101,0,01/05/2001,112 SUMMERVIEW LN,BLDG- NEW SNGL FAM DETACHED,99,4860,35.737213506,-78.77253677,2067502.6412,723320.0776
B101,0,01/05/2005,3011 HERITAGE PINES DR,BLDG- NEW SNGL FAM DETACHED,4,4007,35.809110611,-78.86551555,2039874.5627,749439.78618
B101,0,01/05/2005,159 PRESIDENTS WALK LN,BLDG- NEW SNGL FAM DETACHED,4,1605,35.823970463,-78.85944821,2041665.8669,754851.23086
B101,0,01/05/2006,238 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,4145,35.8234202,-78.90860258,2027094.493,754633.9122
B101,0,01/05/2006,8121 BLUE NEEDLE LN,BLDG- NEW SNGL FAM DETACHED,4,3253,35.669365007,-78.75129015,2073869.7106,698639.44901
B101,0,01/05/2006,2121 CRIGAN BLUFF DR,BLDG- NEW SNGL FAM DETACHED,5,104,35.795286383,-78.81390811,2055185.5548,744432.53322
B101,0,01/05/2007,421 SIR WALKER LN,BLDG- NEW SNGL FAM DETACHED,6,2172,35.794864865,-78.86438868,2040215.7635,744254.84634
B101,0,01/05/2009,213 MABLEY PL,BLDG- NEW SNGL FAM DETACHED,8,7140,35.785881795,-78.85491531,2043029.8827,740989.02977
B101,0,01/06/2005,2109 CRIGAN BLUFF DR,BLDG- NEW SNGL FAM DETACHED,4,2383,35.794189259,-78.8127114,2055541.1911,744033.85321
B101,0,01/06/2006,419 HOWARD GROVE PKY,BLDG- NEW SNGL FAM DETACHED,5,4667,35.821388583,-78.90901567,2026972.7106,753894.29385
B101,0,01/06/2009,713 WINDY PEAK LP,BLDG- NEW SNGL FAM DETACHED,7,7313,35.844238708,-78.90717272,2027511.2829,762212.24442
B101,0,01/06/2009,3024 SENTINEL FERRY LN,BLDG- NEW SNGL FAM DETACHED,8,6995,35.807995981,-78.92186247,2023168.0592,749016.17227
B101,0,01/07/2003,109 NATCHEZ CT,BLDG- NEW SNGL FAM DETACHED,2,3279,35.794972838,-78.84832751,2044978.6642,744301.03968
B101,0,01/07/2005,920 ALDEN BRIDGE DR,BLDG- NEW SNGL FAM DETACHED,4,2277,35.814852926,-78.91092989,2026407.3671,751514.81197
B101,0,01/07/2005,825 CARPENTER TOWN LN,BLDG- NEW SNGL FAM DETACHED,4,2405,35.820352686,-78.86048236,2041361.1483,753533.93331
B101,0,01/07/2008,108 OLDE ALPHE CIR,BLDG- NEW SNGL FAM DETACHED,6,8596,35.818022568,-78.86923138,2038768.5471,752682.24363
B101,0,01/07/2008,106 COLE VALLEY DR,BLDG- NEW SNGL FAM DETACHED,7,1029,35.789631891,-78.80836869,2056832.2424,742377.45456
B101,0,01/07/2008,309 DOWN EAST PL,BLDG- NEW SNGL FAM DETACHED,7,6519,35.827999364,-78.84320897,2046477.5855,756324.95585
B101,0,01/07/2008,644 HALCYON MEADOW DR,BLDG- NEW SNGL FAM DETACHED,7,4936,35.79956049,-78.85446504,2043156.127,745968.19928
B101,0,01/07/2008,724 HEWESPOINT CT,BLDG- NEW SNGL FAM DETACHED,7,7082,35.834828075,-78.84862729,2044867.6427,758808.11029
B101,0,01/07/2008,3005 WOLFS BANE DR,BLDG- NEW SNGL FAM DETACHED,7,5464,35.668934077,-78.75248885,2073514.0744,698481.70925
B101,0,01/08/2001,114 WHITE BLOOM LN,BLDG- NEW SNGL FAM DETACHED,0,17,35.818300668,-78.85320073,2043520.9494,752790.11557
B101,0,01/08/2001,513 BRIARDALE AVE,BLDG- NEW SNGL FAM DETACHED,0,1531,35.79570599,-78.88059,2035410.8688,744554.84059
B101,0,01/08/2002,102 MINTAWOOD CT,BLDG- NEW SNGL FAM DETACHED,1,2818,35.819039218,-78.90408536,2028435.1497,753040.50447
B101,0,01/08/2007,3020 KILARNEY RIDGE LP,BLDG- NEW SNGL FAM DETACHED,6,5742,35.759094654,-78.82454973,2052053.069,731253.25865
B101,0,01/08/2007,2007 WOLFS BANE DR,BLDG- NEW SNGL FAM DETACHED,6,5292,35.669098545,-78.75394022,2073082.8491,698540.50078
B101,0,01/08/2007,1028 KENNICOTT AVE,BLDG- NEW SNGL FAM DETACHED,6,4673,35.826200506,-78.80942062,2056494.7161,755687.69775
B101,0,01/08/2007,542 ABBEY FIELDS LP,BLDG- NEW SNGL FAM DETACHED,6,4569,35.830211157,-78.83740508,2048196.7126,757132.81436
B101,0,01/08/2007,303 LIME CREEK CT,BLDG- NEW SNGL FAM DETACHED,6,5393,35.829454768,-78.84402163,2046235.8579,756854.34202
B101,0,01/08/2007,3048 REMINGTON OAKS CIR,BLDG- NEW SNGL FAM DETACHED,6,6403,35.820988641,-78.91535688,2025092.9566,753747.05258
B101,0,01/08/2007,217 BEACON FALLS CT,BLDG- NEW SNGL FAM DETACHED,6,1619,35.819944149,-78.88881957,2032960.5221,753374.61879
B101,0,01/08/2008,500 SIMBURY GLEN CT,BLDG- NEW SNGL FAM DETACHED,7,5399,35.823508379,-78.88968586,2032702.2594,754671.70675
B101,0,01/08/2008,208 ASHDOWN FOREST LN,BLDG- NEW SNGL FAM DETACHED,7,6807,35.820696202,-78.92119328,2023362.8061,753639.18064
B101,0,01/08/2008,3031 WESTON GREEN LP,BLDG- NEW SNGL FAM DETACHED,7,4693,35.812952392,-78.80746801,2057082.8937,750866.53045
B101,0,01/08/2008,3029 WESTON GREEN LP,BLDG- NEW SNGL FAM DETACHED,7,4692,35.812995545,-78.80739797,2057103.6283,750882.27818
B101,0,01/08/2008,8205 HENDERSON RD,BLDG- NEW SNGL FAM DETACHED,7,3527,35.668939797,-78.75069939,2074045.5603,698485.12126
B101,0,01/08/2008,310 BRODIE LLOYD CT,BLDG- NEW SNGL FAM DETACHED,7,4061,35.819310492,-78.88898245,2032912.4916,753143.91456
B101,0,01/08/2008,1221 CHALK MAPLE DR,BLDG- NEW SNGL FAM DETACHED,7,6443,35.830491322,-78.90734435,2027465.0896,757208.141
B101,0,01/08/2009,105 AMIABLE LP,BLDG- NEW SNGL FAM DETACHED,8,7170,35.774311768,-78.87664961,2036589.0614,736768.9008
B101,0,01/08/2009,1720 LAUREL PARK PL,BLDG- NEW SNGL FAM DETACHED,8,2201,35.756259972,-78.82594474,2051641.0035,730220.73254
B101,0,01/08/2009,1757 LAUREL PARK PL,BLDG- NEW SNGL FAM DETACHED,8,4902,35.755851917,-78.82751493,2051175.3956,730071.39157
B101,0,01/09/2001,500 DEVONHALL LN,BLDG- NEW SNGL FAM DETACHED,99,4861,35.711700493,-78.80057556,2059200.4384,714015.79426
B101,0,01/09/2002,105 ROSECRANS CT,BLDG- NEW SNGL FAM DETACHED,1,2706,35.724369796,-78.75799818,2071828.5424,718655.33775
B101,0,01/09/2002,307 QUEENSFERRY RD,BLDG- NEW SNGL FAM DETACHED,0,5018,35.752044889,-78.79465382,2060927.9643,728704.22622
B101,0,01/09/2003,208 CRYSTAL BROOK LN,BLDG- NEW SNGL FAM DETACHED,2,3411,35.8098113,-78.86600922,2039727.8463,749694.63694
B101,0,01/09/2006,1410 HOLT RD,BLDG- NEW SNGL FAM DETACHED,5,1299,35.767749049,-78.85661381,2042535.6664,734388.10661
B101,0,01/09/2006,503 GILMANTON RD,BLDG- NEW SNGL FAM DETACHED,5,2362,35.803198241,-78.88404779,2034382.2796,747280.77251
B101,0,01/09/2006,3005 MONTVILLE VALLEY CT,BLDG- NEW SNGL FAM DETACHED,5,2880,35.82226825,-78.8897752,2032676.2756,754220.27185
B101,0,01/09/2006,702 CALLAY HILL WAY,BLDG- NEW SNGL FAM DETACHED,5,3404,35.826573844,-78.85978013,2041566.1312,755798.71924
B101,0,01/09/2006,245 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,4274,35.823639578,-78.90788076,2027308.3997,754713.96316
B101,0,01/09/2007,518 BUXTON GRANT DR,BLDG- NEW SNGL FAM DETACHED,6,5022,35.821752923,-78.88765285,2033305.6599,754033.39879
B101,0,01/09/2009,202 MICHELANGELO WAY,BLDG- NEW SNGL FAM DETACHED,7,5961,35.723977094,-78.80249602,2058621.4469,718483.16258
B101,0,01/10/2001,202 KNOTTS VALLEY LN,BLDG- NEW SNGL FAM DETACHED,0,2975,35.807795491,-78.86957544,2038671.4361,748959.48044
B101,0,01/10/2001,107 CYPRESS CREEK CT,BLDG- NEW SNGL FAM DETACHED,0,2454,35.807263828,-78.87002155,2038539.4177,748765.78337
B101,0,01/10/2001,111 CRYSTAL BROOK LN,BLDG- NEW SNGL FAM DETACHED,0,1609,35.808446859,-78.86714099,2039392.9446,749197.53362
B101,0,01/10/2001,2023 HERITAGE PINES DR,BLDG- NEW SNGL FAM DETACHED,0,2453,35.809400437,-78.86745455,2039299.5081,749544.50858
B101,0,01/10/2001,312 KNOTTS VALLEY LN,BLDG- NEW SNGL FAM DETACHED,0,3222,35.807187016,-78.86832478,2039042.5576,748738.48731
B101,0,01/10/2005,406 APRIL BLOOM LN,BLDG- NEW SNGL FAM DETACHED,4,1846,35.819035885,-78.8661285,2039687.9521,753052.31526
B101,0,01/10/2006,2006 MILL GATE LN,BLDG- NEW SNGL FAM DETACHED,5,3594,35.810956178,-78.91070048,2026476.6571,750096.46649
B101,0,01/10/2006,240 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,4045,35.823361693,-78.9084663,2027134.9122,754612.65277
B101,0,01/10/2007,3004 SOARING HAWK PL,BLDG- NEW SNGL FAM DETACHED,6,4627,35.69919473,-78.78123608,2064951.5091,709475.9864
B101,0,01/10/2008,1012 DELARONDE LN,BLDG- NEW SNGL FAM DETACHED,7,5415,35.834498015,-78.86669085,2039513.6772,758680.29122
B101,0,01/10/2008,910 FOOTBRIDGE PL,BLDG- NEW SNGL FAM DETACHED,7,6109,35.833574583,-78.91639032,2024782.7264,758328.06701
B101,0,01/10/2008,903 FOOTBRIDGE PL,BLDG- NEW SNGL FAM DETACHED,7,6110,35.833730233,-78.91730663,2024511.078,758384.49637
B101,0,01/10/2008,804 POTTERSTONE GLEN WAY,BLDG- NEW SNGL FAM DETACHED,7,5677,35.803059875,-78.91266801,2025895.8284,747221.71853
B101,0,01/10/2008,728 HEWESPOINT CT,BLDG- NEW SNGL FAM DETACHED,7,7041,35.834879713,-78.84840405,2044933.7831,758827.00756
B101,0,01/10/2008,717 HEWESPOINT CT,BLDG- NEW SNGL FAM DETACHED,7,7046,35.835477404,-78.84893688,2044775.5184,759044.32623
B101,0,01/10/2008,203 MABLEY PL,BLDG- NEW SNGL FAM DETACHED,7,5077,35.786184319,-78.85585901,2042749.8355,741098.73895
B101,0,01/10/2008,119 OPERA CT,BLDG- NEW SNGL FAM DETACHED,7,6584,35.773985647,-78.8800602,2035577.5323,736648.9556
B101,0,01/10/2008,117 OPERA CT,BLDG- NEW SNGL FAM DETACHED,7,6585,35.773949725,-78.88019297,2035538.163,736635.83249
B101,0,01/10/2008,105 SAND DOLLAR RD,BLDG- NEW SNGL FAM DETACHED,7,4776,35.828173909,-78.84607737,2045627.2081,756387.15938
B101,0,01/11/2001,106 BLUE BOAR CT,BLDG- NEW SNGL FAM DETACHED,0,2890,35.769335447,-78.84948596,2044649.2741,734968.67289
B101,0,01/11/2001,108 PAHLMEYER PL,BLDG- NEW SNGL FAM DETACHED,99,5590,35.794670054,-78.88155977,2035123.7352,744177.42001
B101,0,01/11/2002,103 PALMWOOD CT,BLDG- NEW SNGL FAM DETACHED,1,1590,35.819394122,-78.90335809,2028650.6311,753169.89831
B101,0,01/11/2002,110 HAMILTON HEDGE PL,BLDG- NEW SNGL FAM DETACHED,1,692,35.823115987,-78.8619464,2040925.7236,754539.16336
B101,0,01/11/2002,313 HUNTER ST,BLDG- NEW SNGL FAM DETACHED,1,3012,35.784111365,-78.77501013,2066729.9527,740388.77882
B101,0,01/11/2005,412 CHANDLER GRANT DR,BLDG- NEW SNGL FAM DETACHED,4,1148,35.802022228,-78.88484167,2034147.376,746852.43428
B101,0,01/11/2005,104 ROZELLE VALLEY LN,BLDG- NEW SNGL FAM DETACHED,4,2786,35.820544622,-78.86314598,2040571.3997,753602.6984
B101,0,01/11/2005,100 WHITE SANDS DR,BLDG- NEW SNGL FAM DETACHED,4,951,35.776229505,-78.82973669,2050503.4925,737487.52218
B101,0,01/11/2006,254 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,3672,35.82297736,-78.9074955,2027422.8332,754473.0229
B101,0,01/11/2006,8401 PINEY BRANCH DR,BLDG- NEW SNGL FAM DETACHED,5,2892,35.661410601,-78.75878003,2071652.1679,695738.71729
B101,0,01/11/2006,114 CASTLE GARDEN ST,BLDG- NEW SNGL FAM DETACHED,5,4052,35.76730574,-78.83614776,2048607.2034,734236.14102
B101,0,01/11/2006,103 REEVE HALL DR,BLDG- NEW SNGL FAM DETACHED,5,3211,35.793498582,-78.86385375,2040375.078,743757.74303
B101,0,01/11/2006,232 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,5,4146,35.823599341,-78.90903,2026967.7238,754699.00281
B101,0,01/11/2008,1003 WOLFS BANE DR,BLDG- NEW SNGL FAM DETACHED,7,4674,35.669263077,-78.75651034,2072319.3467,698598.50491
B101,0,01/11/2008,705 CAMBRIDGE HALL LP,BLDG- NEW SNGL FAM DETACHED,6,3565,35.692037933,-78.76835364,2068782.4067,706879.71078
B101,0,01/11/2008,317 DOWN EAST PL,BLDG- NEW SNGL FAM DETACHED,7,6422,35.827785872,-78.84372292,2046325.3575,756247.00459
B101,0,01/11/2008,2214 HANIMAN PARK DR,BLDG- NEW SNGL FAM DETACHED,6,6605,35.793692422,-78.8099008,2056375.0333,743854.59156
B101,0,01/11/2008,1015 BIANCO DR,BLDG- NEW SNGL FAM DETACHED,7,6362,35.799513763,-78.74352232,2076054.4456,746017.80463
B101,0,01/12/2005,403 ROYAL TOWER WAY,BLDG- NEW SNGL FAM DETACHED,4,2565,35.766717797,-78.8380998,2048028.4744,734021.18452
B101,0,01/12/2005,220 DARBYTOWN PL,BLDG- NEW SNGL FAM DETACHED,4,3455,35.782479149,-78.81597907,2054580.0546,739769.6306
B101,0,01/12/2005,218 DARBYTOWN PL,BLDG- NEW SNGL FAM DETACHED,4,3457,35.782620433,-78.81594955,2054588.7159,739821.07319
B101,0,01/12/2005,5011 SEARS FARM RD,BLDG- NEW SNGL FAM DETACHED,4,1869,35.797510187,-78.88444007,2034268.3711,745210.20858
B101,0,01/12/2005,405 LUKE MEADOW LN,BLDG- NEW SNGL FAM DETACHED,4,4008,35.777842072,-78.85746574,2042277.6661,738061.52691
B101,0,01/12/2006,302 MALVERN HILL LN,BLDG- NEW SNGL FAM DETACHED,5,4285,35.823079453,-78.83703164,2048311.671,754537.06367
B101,0,01/12/2006,8429 PINEY BRANCH DR,BLDG- NEW SNGL FAM DETACHED,5,1505,35.66045512,-78.75659071,2072303.3365,695392.52971
B101,0,01/12/2007,3050 REMINGTON OAKS CIR,BLDG- NEW SNGL FAM DETACHED,6,6652,35.821041884,-78.91519126,2025142.0371,753766.47478
B101,0,01/12/2007,509 EMERALD DOWNS RD,BLDG- NEW SNGL FAM DETACHED,6,4769,35.823821466,-78.90529706,2028074.2642,754780.89101
B101,0,01/12/2009,317 MELVIN JACKSON DR,BLDG- NEW SNGL FAM DETACHED,8,4258,35.816526382,-78.86856187,2038967.7559,752137.89712
B101,0,01/12/2009,708 WINDY PEAK LP,BLDG- NEW SNGL FAM DETACHED,7,5678,35.844611865,-78.90671976,2027645.4011,762348.19981
B101,0,01/12/2009,1220 RIGGINS MILL RD,BLDG- NEW SNGL FAM DETACHED,8,1900,35.800647929,-78.89527288,2031054.7845,746348.7694
B101,0,01/13/2003,101 ANSLEY WALK LN,BLDG- NEW SNGL FAM DETACHED,2,947,35.695848563,-78.80209612,2058760.5518,708245.0389
B101,0,01/13/2003,500 PRESTON VILLAGE WAY,BLDG- NEW SNGL FAM DETACHED,2,1099,35.80842662,-78.85938493,2041692.638,749193.33422
B101,0,01/13/2005,109 BUCKHURST DR,BLDG- NEW SNGL FAM DETACHED,4,2286,35.799134838,-78.79004682,2062258.6474,745847.46669
B101,0,01/13/2005,606 BALLAD CREEK CT,BLDG- NEW SNGL FAM DETACHED,4,3091,35.818091787,-78.86460646,2040139.6494,752709.27723
B101,0,01/13/2006,614 GRAVEL BROOK CT,BLDG- NEW SNGL FAM DETACHED,5,3622,35.768412515,-78.84719527,2045329.3136,734633.77119
B101,0,01/13/2006,8405 PINEY BRANCH DR,BLDG- NEW SNGL FAM DETACHED,5,2891,35.661539688,-78.75842267,2071758.2026,695785.96048
B101,0,01/14/2008,607 APRIL BLOOM LN,BLDG- NEW SNGL FAM DETACHED,6,8597,35.818650089,-78.8694216,2038711.8553,752910.5857
B101,0,01/14/2008,1019 KATIE LN,BLDG- NEW SNGL FAM DETACHED,7,7266,35.808430011,-78.91849122,2024167.5151,749174.96187
B101,0,01/14/2008,1020 KENNICOTT AVE,BLDG- NEW SNGL FAM DETACHED,7,6547,35.825845412,-78.80874591,2056694.9747,755558.82883
B101,0,01/14/2009,1105 DOMINION HILL DR,BLDG- NEW SNGL FAM DETACHED,8,4636,35.816904467,-78.86614442,2039684.2776,752276.47714
B101,0,01/14/2009,108 AMIABLE LP,BLDG- NEW SNGL FAM DETACHED,8,6489,35.773862405,-78.87722454,2036418.7235,736605.12442
B101,0,01/14/2009,110 AMIABLE LP,BLDG- NEW SNGL FAM DETACHED,8,6560,35.773659775,-78.87721423,2036421.873,736531.37256
B101,0,01/15/2002,2016 ROLAND GLEN RD,BLDG- NEW SNGL FAM DETACHED,1,3466,35.782687565,-78.85742181,2042288.1646,739825.27258
B101,0,01/15/2002,105 BALLATORE CT,BLDG- NEW SNGL FAM DETACHED,1,2602,35.797330573,-78.8798937,2035616.6391,745146.43028
B101,0,01/15/2004,506 FRONTGATE DR,BLDG- NEW SNGL FAM DETACHED,3,1922,35.809038182,-78.9127067,2025882.4428,749397.79224
B101,0,01/15/2004,301 HIGHWOOD PINES PL,BLDG- NEW SNGL FAM DETACHED,3,2746,35.817713137,-78.91570469,2024990.8589,752554.68702
B101,0,01/15/2004,124 BARCLAY VALLEY DR,BLDG- NEW SNGL FAM DETACHED,3,636,35.81975005,-78.86317123,2040564.3132,753313.46511
B101,0,01/15/2006,122 CASTLE GARDEN ST,BLDG- NEW SNGL FAM DETACHED,5,2460,35.768083018,-78.83558968,2048772.2921,734519.33769
B101,0,01/15/2008,111 ROSECRANS CT,BLDG- NEW SNGL FAM DETACHED,7,1494,35.72384705,-78.7583791,2071715.9462,718464.79023
B101,0,01/15/2008,304 S DIXON AVE,BLDG- NEW SNGL FAM DETACHED,7,6973,35.783863427,-78.7895971,2062403.789,740289.04321
B101,0,01/15/2008,105 REVERE FOREST CT,BLDG- NEW SNGL FAM DETACHED,7,5872,35.798644056,-78.85509687,2042969.2539,745634.34742
B101,0,01/15/2008,326 EUPHORIA CIR,BLDG- NEW SNGL FAM DETACHED,7,5543,35.77671519,-78.88335487,2034599.0734,737641.325
B101,0,01/15/2008,235 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,7,5413,35.830219031,-78.92216063,2023073.3104,757105.25584
B101,0,01/16/2001,401 WAYFIELD LN,BLDG- NEW SNGL FAM DETACHED,0,2013,35.694738443,-78.79792039,2060001.2104,707843.4718
B101,0,01/16/2001,307 BIRDWOOD CT,BLDG- NEW SNGL FAM DETACHED,0,320,35.819530119,-78.9057598,2027938.5713,753218.71627
B101,0,01/16/2001,305 COMMONS WALK CIR,BLDG- NEW SNGL FAM DETACHED,0,1224,35.819707693,-78.85766639,2042196.3029,753300.342
B101,0,01/16/2001,309 TATTENHALL DR,BLDG- NEW SNGL FAM DETACHED,0,3103,35.71075468,-78.80293851,2058499.6644,713670.13161
B101,0,01/16/2002,114 BECKFORD RD,BLDG- NEW SNGL FAM DETACHED,1,2565,35.695090667,-78.79212604,2061721.3874,707975.2278
B101,0,01/16/2002,2018 ROLAND GLEN RD,BLDG- NEW SNGL FAM DETACHED,1,3612,35.782423711,-78.85746917,2042274.2541,739729.21143
B101,0,01/16/2002,501 ALLENHURST PL,BLDG- NEW SNGL FAM DETACHED,1,978,35.695241578,-78.80043223,2059255.0305,708025.09561
B101,0,01/16/2002,221 BILLINGRATH TURN LN,BLDG- NEW SNGL FAM DETACHED,1,1323,35.768194264,-78.85811622,2042089.7432,734549.52084
